objectid,filename,image_thumb,title,date,field-date,theatre-name,playwright,subject,source,location,url,rights,rightsstatement
BP_OC_0001,https://archive.org/details/BP_OC_0001/mode/2up?view=theater,https://archive.org/services/img/BP_OC_0001,The Guv'nor; Chiselling,1885-05-21,[1885-05-21],Opera Comique,Messrs. E. Lancaster and Robert Reece; Joseph J. Dilley and J. Allen,comedy; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_19",https://archive.org/details/BP_OC_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0029,https://archive.org/details/BP_RLT_0029/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0029,Olivia; The Balance of Comfort,1885-05-27,1885-05-27,Royal Lyceum Theatre,W. G. Wills; Bayle Bernard,[unknown]; comedietta,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0029,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0088,https://archive.org/details/BP_RLT_0088/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0088,Olivia; The Balance of Comfort,1885-06-18,1885-06-18,Royal Lyceum Theatre,W. G. Wills; Bayle Bernard,[unknown]; comedietta,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_44",https://archive.org/details/BP_RLT_0088,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0030,https://archive.org/details/BP_RLT_0030/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0030,Olivia; The Balance of Comfort,1885-06-25,1885-06-25,Royal Lyceum Theatre,W. G. Wills; Bayle Bernard,[unknown]; comedietta,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0030,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0031,https://archive.org/details/BP_RLT_0031/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0031,Olivia,1885-09-05,1885-09-05,Royal Lyceum Theatre,W. G. Wills,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0031,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0032,https://archive.org/details/BP_RLT_0032/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0032,Olivia,1885-09-08,1885-09-08,Royal Lyceum Theatre,W. G. Wills,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0032,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_CCTT_0001,https://archive.org/details/BP_CCTT_0001/mode/2up?view=theater,https://archive.org/services/img/BP_CCTT_0001,On Change; Only Once More,1885-09-26,1885-09-26,Charing Cross Theatre - Toole's Theatre,Von Moser; Fred W. Broughton and Walter Browne,comedy; comedietta,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_24",https://archive.org/details/BP_CCTT_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0033,https://archive.org/details/BP_RLT_0033/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0033,Olivia,1885-10-03,1885-10-03,Royal Lyceum Theatre,W. G. Wills,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0033,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_HMT_0002,https://archive.org/details/BP_HMT_0002/mode/2up?view=theater,https://archive.org/services/img/BP_HMT_0002,A Villa To Be Sold; Excelsior,1885-10-10,[1885-10-10],Her Majesty's Theatre,G. Boletti; Luigi Manzotti,comic divertisment; ballet,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_21",https://archive.org/details/BP_HMT_0002,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0034,https://archive.org/details/BP_RLT_0034/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0034,Faust,1885-12-19,1885-12-19,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0034,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0035,https://archive.org/details/BP_RLT_0035/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0035,Faust,1885-12-22,1885-12-22,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0035,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0036,https://archive.org/details/BP_RLT_0036/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0036,Faust,1886-02-16,1886-02-16,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_42",https://archive.org/details/BP_RLT_0036,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_VT_0008,https://archive.org/details/BP_VT_0008/mode/2up?view=theater,https://archive.org/services/img/BP_VT_0008,Sophia,1886-04-13,1886-04-13,Vaudeville Theatre,Robert Buchanan,comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_23",https://archive.org/details/BP_VT_0008,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0037,https://archive.org/details/BP_RLT_0037/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0037,Faust,1886-10-15,1886-10-15,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0037,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0038,https://archive.org/details/BP_RLT_0038/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0038,Faust,1886-10-30,1886-10-30,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0038,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_VT_0009,https://archive.org/details/BP_VT_0009/mode/2up?view=theater,https://archive.org/services/img/BP_VT_0009,Sophia; Nearly Severed,1887-01-15,1887-01-15,Vaudeville Theatre,Robert Buchanan; J. P. Hurst,comedy; comedy-drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_23",https://archive.org/details/BP_VT_0009,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RCT_0013,https://archive.org/details/BP_RCT_0013/mode/2up?view=theater,https://archive.org/services/img/BP_RCT_0013,Dandy Dick; The Nettle,1887-01-21,1887-01-21,Royal Court Theatre,A. W. Pinero; Ernest Warren,farce; comedietta,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_26",https://archive.org/details/BP_RCT_0013,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0039,https://archive.org/details/BP_RLT_0039/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0039,Faust,1887-04-13,1887-04-13,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0039,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0040,https://archive.org/details/BP_RLT_0040/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0040,"Werner; or, the Inheritance",1887-06-01,1887-06-01,Royal Lyceum Theatre,Lord Byron,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0040,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_SW_0001,https://archive.org/details/BP_SW_0001/mode/2up?view=theater,https://archive.org/services/img/BP_SW_0001,The Wife's Secret; Little Don Giovanni,1887-07-04,[1887]-07-04,[Theatre Royal] [New] Sadler's Wells,George W. Lovell; H. J. Byron,[unknown]; burlesque,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_39",https://archive.org/details/BP_SW_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0041,https://archive.org/details/BP_RLT_0041/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0041,Faust,1887-07-14,1887-07-14,Royal Lyceum Theatre,W. G. Wills,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0041,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0043,https://archive.org/details/BP_RLT_0043/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0043,Macbeth,1889-01-30,1889-01-30,Royal Lyceum Theatre,Wm. Shakespeare,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0043,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0044,https://archive.org/details/BP_RLT_0044/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0044,Casting the Boomerang,1890-08-16,1890-08-16,Royal Lyceum Theatre,Augustin Daly,eccentric comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0044,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0045,https://archive.org/details/BP_RLT_0045/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0045,The Last Word,1891-10-01,1891-10-01,Royal Lyceum Theatre,Augustin Daly,comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0045,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0046,https://archive.org/details/BP_RLT_0046/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0046,As You Like It,1891-11-03,1891-11-03,Royal Lyceum Theatre,Wm. Shakespeare,comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0046,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0047,https://archive.org/details/BP_RLT_0047/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0047,King Henry The Eighth,1892-07-09,1892-07-09,Royal Lyceum Theatre,Wm. Shakespeare,historical play,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0047,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0048,https://archive.org/details/BP_RLT_0048/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0048,King Lear,1892-12-05,1892-12-05,Royal Lyceum Theatre,Wm. Shakespeare,tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0048,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0049,https://archive.org/details/BP_RLT_0049/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0049,Louis XI,1893-04-03,1893-04-03,Royal Lyceum Theatre,Casimir Delavigne,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0049,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0050,https://archive.org/details/BP_RLT_0050/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0050,Cinderella,1893-12-26,1893-12-26,Royal Lyceum Theatre,Horace Lennard,pantomime,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0050,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0051,https://archive.org/details/BP_RLT_0051/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0051,Cinderella,1893-12-26,1893-12-26,Royal Lyceum Theatre,Horace Lennard,pantomime,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0051,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0052,https://archive.org/details/BP_RLT_0052/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0052,King Arthur,1895-02-25,1895-02-25,Royal Lyceum Theatre,J. Comyns Carr,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0052,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0057,https://archive.org/details/BP_RLT_0057/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0057,For the Crown,1896-05-30,1896-05-30,Royal Lyceum Theatre,Francois Coppee,romance,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0057,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0058,https://archive.org/details/BP_RLT_0058/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0058,Magda,1896-06-03,1896-06-03,Royal Lyceum Theatre,Hermann Sudermann,[unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0058,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0059,https://archive.org/details/BP_RLT_0059/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0059,The Bells; Nance Oldfield,1896-06-14,1896-06-14,Royal Lyceum Theatre,Leopold Lewis; Charles Reade,[unknown]; comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0059,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0060,https://archive.org/details/BP_RLT_0060/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0060,Madame Sans-Gene,1897-04-19,1897-04-19,Royal Lyceum Theatre,Victorien Sardou and Emile Moreau,comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0060,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0061,https://archive.org/details/BP_RLT_0061/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0061,Madame Sans-Gene,1897-04-26,1897-04-26,Royal Lyceum Theatre,Victorien Sardou and Emile Moreau,comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0061,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0062,https://archive.org/details/BP_RLT_0062/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0062,Madame Sans-Gene,1897-07-10,1897-07-10,Royal Lyceum Theatre,Victorien Sardou and Emile Moreau,comedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_43",https://archive.org/details/BP_RLT_0062,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
